category_name,product_name,unit_price,quantity,ortalama_birim_fiyatı,ortalama_fiyata_gore_durumu,order_id
Meat/Poultry,Tourtière,7.45,40,7.45,Ortalamadan Az,10719
Meat/Poultry,Tourtière,7.45,50,7.45,Ortalamadan Az,10591
Meat/Poultry,Tourtière,7.45,60,7.45,Ortalamadan Az,10693
Meat/Poultry,Tourtière,7.45,80,5.9,Ortalamadan Fazla,10442
Produce,Longlife Tofu,10,5,10,Ortalamaya Eşit,10753
Produce,Longlife Tofu,10,14,8,Ortalamadan Fazla,10381
Produce,Longlife Tofu,10,15,8,Ortalamadan Fazla,10418
Produce,Longlife Tofu,10,15,10,Ortalamaya Eşit,10806
Produce,Longlife Tofu,10,16,8,Ortalamadan Fazla,10486
Produce,Longlife Tofu,10,20,8,Ortalamadan Fazla,10370
Produce,Longlife Tofu,10,20,10,Ortalamaya Eşit,10846
Produce,Longlife Tofu,10,20,10,Ortalamaya Eşit,10998
Produce,Longlife Tofu,10,21,8,Ortalamadan Fazla,10254
Produce,Longlife Tofu,10,30,8,Ortalamadan Fazla,10439
Produce,Longlife Tofu,10,35,10,Ortalamaya Eşit,10781
Produce,Longlife Tofu,10,36,8,Ortalamadan Fazla,10263
Produce,Longlife Tofu,10,50,8,Ortalamadan Fazla,10382
Produce,Manjimup Dried Apples,53,2,42.4,Ortalamadan Fazla,10291
Produce,Manjimup Dried Apples,53,2,53,Ortalamaya Eşit,10870
Produce,Manjimup Dried Apples,53,3,42.4,Ortalamadan Fazla,10484
Produce,Manjimup Dried Apples,53,3,53,Ortalamaya Eşit,10567
Produce,Manjimup Dried Apples,53,3,53,Ortalamaya Eşit,10860
Produce,Manjimup Dried Apples,53,4,53,Ortalamaya Eşit,10843
Produce,Manjimup Dried Apples,53,6,53,Ortalamaya Eşit,10537
Produce,Manjimup Dried Apples,53,6,53,Ortalamaya Eşit,10821
Produce,Manjimup Dried Apples,53,7,53,Ortalamaya Eşit,10716
Produce,Manjimup Dried Apples,53,8,53,Ortalamaya Eşit,10956
Produce,Manjimup Dried Apples,53,10,53,Ortalamaya Eşit,10800
Produce,Manjimup Dried Apples,53,10,53,Ortalamaya Eşit,10977
Produce,Manjimup Dried Apples,53,10,53,Ortalamaya Eşit,11026
Produce,Manjimup Dried Apples,53,15,53,Ortalamaya Eşit,10634
Produce,Manjimup Dried Apples,53,15,53,Ortalamaya Eşit,10999
Produce,Manjimup Dried Apples,53,16,53,Ortalamaya Eşit,10965
Produce,Manjimup Dried Apples,53,18,42.4,Ortalamadan Fazla,10397
Produce,Manjimup Dried Apples,53,18,42.4,Ortalamadan Fazla,10472
Produce,Manjimup Dried Apples,53,20,42.4,Ortalamadan Fazla,10362
Produce,Manjimup Dried Apples,53,20,53,Ortalamaya Eşit,10555
Produce,Manjimup Dried Apples,53,20,53,Ortalamaya Eşit,10558
Produce,Manjimup Dried Apples,53,20,53,Ortalamaya Eşit,10663
Produce,Manjimup Dried Apples,53,20,53,Ortalamaya Eşit,10665
Produce,Manjimup Dried Apples,53,20,53,Ortalamaya Eşit,10995
Produce,Manjimup Dried Apples,53,20,53,Ortalamaya Eşit,11055
Produce,Manjimup Dried Apples,53,24,53,Ortalamaya Eşit,11045
Produce,Manjimup Dried Apples,53,25,42.4,Ortalamadan Fazla,10486
Produce,Manjimup Dried Apples,53,28,53,Ortalamaya Eşit,10709
Produce,Manjimup Dried Apples,53,28,53,Ortalamaya Eşit,10762
Produce,Manjimup Dried Apples,53,30,53,Ortalamaya Eşit,10731
Produce,Manjimup Dried Apples,53,30,53,Ortalamaya Eşit,10802
Produce,Manjimup Dried Apples,53,35,42.4,Ortalamadan Fazla,10250
Produce,Manjimup Dried Apples,53,40,42.4,Ortalamadan Fazla,10249
Produce,Manjimup Dried Apples,53,40,53,Ortalamaya Eşit,10948
Produce,Manjimup Dried Apples,53,44,53,Ortalamaya Eşit,11021
Produce,Manjimup Dried Apples,53,48,42.4,Ortalamadan Fazla,10335
Produce,Manjimup Dried Apples,53,48,53,Ortalamaya Eşit,10549
Produce,Manjimup Dried Apples,53,50,53,Ortalamaya Eşit,10561
Produce,Manjimup Dried Apples,53,120,53,Ortalamaya Eşit,10776
Produce,Tofu,23.25,1,23.25,Ortalamaya Eşit,11077
Produce,Tofu,23.25,3,23.25,Ortalamaya Eşit,10625
Produce,Tofu,23.25,3,23.25,Ortalamaya Eşit,10656
Produce,Tofu,23.25,5,23.25,Ortalamaya Eşit,10750
Produce,Tofu,23.25,9,18.6,Ortalamadan Fazla,10249
Produce,Tofu,23.25,9,18.6,Ortalamadan Fazla,10325
Produce,Tofu,23.25,10,18.6,Ortalamadan Fazla,10333
Produce,Tofu,23.25,11,23.25,Ortalamaya Eşit,10571
Produce,Tofu,23.25,12,18.6,Ortalamadan Fazla,10409
Produce,Tofu,23.25,12,18.6,Ortalamadan Fazla,10474
Produce,Tofu,23.25,15,18.6,Ortalamadan Fazla,10375
Produce,Tofu,23.25,15,23.25,Ortalamaya Eşit,10580
Produce,Tofu,23.25,15,23.25,Ortalamaya Eşit,10794
Produce,Tofu,23.25,16,23.25,Ortalamaya Eşit,10733
Produce,Tofu,23.25,20,18.6,Ortalamadan Fazla,10412
Produce,Tofu,23.25,20,23.25,Ortalamaya Eşit,11076
Produce,Tofu,23.25,21,23.25,Ortalamaya Eşit,10623
Produce,Tofu,23.25,30,23.25,Ortalamaya Eşit,10555
Produce,Tofu,23.25,30,23.25,Ortalamaya Eşit,10675
Produce,Tofu,23.25,35,18.6,Ortalamadan Fazla,10427
Produce,Tofu,23.25,42,18.6,Ortalamadan Fazla,10393
Produce,Tofu,23.25,70,23.25,Ortalamaya Eşit,10503
Produce,Uncle Bob's Organic Dried Pears,30,1,30,Ortalamaya Eşit,11077
Produce,Uncle Bob's Organic Dried Pears,30,3,30,Ortalamaya Eşit,10790
Produce,Uncle Bob's Organic Dried Pears,30,4,30,Ortalamaya Eşit,11023
Produce,Uncle Bob's Organic Dried Pears,30,5,30,Ortalamaya Eşit,10858
Produce,Uncle Bob's Organic Dried Pears,30,6,30,Ortalamaya Eşit,10958
Produce,Uncle Bob's Organic Dried Pears,30,8,30,Ortalamaya Eşit,10940
Produce,Uncle Bob's Organic Dried Pears,30,10,24,Ortalamadan Fazla,10385
Produce,Uncle Bob's Organic Dried Pears,30,10,30,Ortalamaya Eşit,10546
Produce,Uncle Bob's Organic Dried Pears,30,10,30,Ortalamaya Eşit,10591
Produce,Uncle Bob's Organic Dried Pears,30,12,30,Ortalamaya Eşit,10909
Produce,Uncle Bob's Organic Dried Pears,30,15,24,Ortalamadan Fazla,10262
Produce,Uncle Bob's Organic Dried Pears,30,15,30,Ortalamaya Eşit,11071
Produce,Uncle Bob's Organic Dried Pears,30,16,24,Ortalamadan Fazla,10459
Produce,Uncle Bob's Organic Dried Pears,30,18,30,Ortalamaya Eşit,10979
Produce,Uncle Bob's Organic Dried Pears,30,20,30,Ortalamaya Eşit,10833
Produce,Uncle Bob's Organic Dried Pears,30,20,30,Ortalamaya Eşit,10908
Produce,Uncle Bob's Organic Dried Pears,30,20,30,Ortalamaya Eşit,10982
Produce,Uncle Bob's Organic Dried Pears,30,20,30,Ortalamaya Eşit,11010
Produce,Uncle Bob's Organic Dried Pears,30,30,24,Ortalamadan Fazla,10471
Produce,Uncle Bob's Organic Dried Pears,30,35,30,Ortalamaya Eşit,10634
Produce,Uncle Bob's Organic Dried Pears,30,35,30,Ortalamaya Eşit,10766
Produce,Uncle Bob's Organic Dried Pears,30,40,30,Ortalamaya Eşit,11056
Produce,Uncle Bob's Organic Dried Pears,30,45,30,Ortalamaya Eşit,10607
Produce,Uncle Bob's Organic Dried Pears,30,45,30,Ortalamaya Eşit,10962
Produce,Uncle Bob's Organic Dried Pears,30,50,30,Ortalamaya Eşit,10511
Produce,Uncle Bob's Organic Dried Pears,30,60,30,Ortalamaya Eşit,10987
Produce,Uncle Bob's Organic Dried Pears,30,60,30,Ortalamaya Eşit,10988
Produce,Uncle Bob's Organic Dried Pears,30,60,30,Ortalamaya Eşit,11001
Produce,Uncle Bob's Organic Dried Pears,30,90,30,Ortalamaya Eşit,10694
Seafood,Boston Crab Meat,18.4,1,18.4,Ortalamadan Az,10807
Seafood,Boston Crab Meat,18.4,2,14.7,Ortalamadan Fazla,10406
Seafood,Boston Crab Meat,18.4,2,18.4,Ortalamadan Az,10574
Seafood,Boston Crab Meat,18.4,3,18.4,Ortalamadan Az,10754
Seafood,Boston Crab Meat,18.4,4,14.7,Ortalamadan Fazla,10347
Seafood,Boston Crab Meat,18.4,5,18.4,Ortalamadan Az,10498
Seafood,Boston Crab Meat,18.4,5,18.4,Ortalamadan Az,11038
Seafood,Boston Crab Meat,18.4,6,18.4,Ortalamadan Az,10728
Seafood,Boston Crab Meat,18.4,10,14.7,Ortalamadan Fazla,10301
Seafood,Boston Crab Meat,18.4,10,14.7,Ortalamadan Fazla,10482
Seafood,Boston Crab Meat,18.4,10,14.7,Ortalamadan Fazla,10484
Seafood,Boston Crab Meat,18.4,10,18.4,Ortalamadan Az,10534
Seafood,Boston Crab Meat,18.4,10,18.4,Ortalamadan Az,10535
Seafood,Boston Crab Meat,18.4,10,18.4,Ortalamadan Az,10978
Seafood,Boston Crab Meat,18.4,10,18.4,Ortalamadan Az,11003
Seafood,Boston Crab Meat,18.4,12,18.4,Ortalamadan Az,10879
Seafood,Boston Crab Meat,18.4,15,18.4,Ortalamadan Az,10525
Seafood,Boston Crab Meat,18.4,20,14.7,Ortalamadan Fazla,10448
Seafood,Boston Crab Meat,18.4,20,14.7,Ortalamadan Fazla,10465
Seafood,Boston Crab Meat,18.4,20,18.4,Ortalamadan Az,10684
Seafood,Boston Crab Meat,18.4,20,18.4,Ortalamadan Az,10919
Seafood,Boston Crab Meat,18.4,21,14.7,Ortalamadan Fazla,10474
Seafood,Boston Crab Meat,18.4,24,18.4,Ortalamadan Az,10659
Seafood,Boston Crab Meat,18.4,25,18.4,Ortalamadan Az,10522
Seafood,Boston Crab Meat,18.4,25,18.4,Ortalamadan Az,10837
Seafood,Boston Crab Meat,18.4,30,18.4,Ortalamadan Az,10663
Seafood,Boston Crab Meat,18.4,30,18.4,Ortalamadan Az,10811
Seafood,Boston Crab Meat,18.4,40,14.7,Ortalamadan Fazla,10285
Seafood,Boston Crab Meat,18.4,40,14.7,Ortalamadan Fazla,10303
Seafood,Boston Crab Meat,18.4,40,18.4,Ortalamadan Az,10748
Seafood,Boston Crab Meat,18.4,40,18.4,Ortalamadan Az,11063
Seafood,Boston Crab Meat,18.4,42,18.4,Ortalamadan Az,10607
Seafood,Boston Crab Meat,18.4,50,14.7,Ortalamadan Fazla,10267
Seafood,Boston Crab Meat,18.4,50,14.7,Ortalamadan Fazla,10431
Seafood,Boston Crab Meat,18.4,50,18.4,Ortalamadan Az,10572
Seafood,Boston Crab Meat,18.4,50,18.4,Ortalamadan Az,10744
Seafood,Boston Crab Meat,18.4,60,14.7,Ortalamadan Fazla,10273
Seafood,Boston Crab Meat,18.4,60,18.4,Ortalamadan Az,10641
Seafood,Boston Crab Meat,18.4,60,18.4,Ortalamadan Az,10817
Seafood,Boston Crab Meat,18.4,70,18.4,Ortalamadan Az,10658
Seafood,Boston Crab Meat,18.4,91,18.4,Ortalamadan Az,10895
Seafood,Carnarvon Tigers,62.5,4,62.5,Ortalamaya Eşit,10644
Seafood,Carnarvon Tigers,62.5,4,62.5,Ortalamaya Eşit,10935
Seafood,Carnarvon Tigers,62.5,6,62.5,Ortalamaya Eşit,10964
Seafood,Carnarvon Tigers,62.5,8,62.5,Ortalamaya Eşit,10639
Seafood,Carnarvon Tigers,62.5,8,62.5,Ortalamaya Eşit,10985
Seafood,Carnarvon Tigers,62.5,8,62.5,Ortalamaya Eşit,11026
Seafood,Carnarvon Tigers,62.5,9,50,Ortalamadan Fazla,10382
Seafood,Carnarvon Tigers,62.5,10,62.5,Ortalamaya Eşit,10853
Seafood,Carnarvon Tigers,62.5,10,62.5,Ortalamaya Eşit,11018
Seafood,Carnarvon Tigers,62.5,12,50,Ortalamadan Fazla,10293
Seafood,Carnarvon Tigers,62.5,12,62.5,Ortalamaya Eşit,10719
Seafood,Carnarvon Tigers,62.5,18,62.5,Ortalamaya Eşit,10566
Seafood,Carnarvon Tigers,62.5,20,50,Ortalamadan Fazla,10340
Seafood,Carnarvon Tigers,62.5,20,62.5,Ortalamaya Eşit,10645
Seafood,Carnarvon Tigers,62.5,20,62.5,Ortalamaya Eşit,10861
Seafood,Carnarvon Tigers,62.5,21,62.5,Ortalamaya Eşit,10756
Seafood,Carnarvon Tigers,62.5,24,62.5,Ortalamaya Eşit,10745
Seafood,Carnarvon Tigers,62.5,25,50,Ortalamadan Fazla,10305
Seafood,Carnarvon Tigers,62.5,25,62.5,Ortalamaya Eşit,10516
Seafood,Carnarvon Tigers,62.5,25,62.5,Ortalamaya Eşit,10838
Seafood,Carnarvon Tigers,62.5,25,62.5,Ortalamaya Eşit,10877
Seafood,Carnarvon Tigers,62.5,30,50,Ortalamadan Fazla,10470
Seafood,Carnarvon Tigers,62.5,30,62.5,Ortalamaya Eşit,10789
Seafood,Carnarvon Tigers,62.5,35,62.5,Ortalamaya Eşit,11053
Seafood,Carnarvon Tigers,62.5,40,50,Ortalamadan Fazla,10332
Seafood,Carnarvon Tigers,62.5,40,62.5,Ortalamaya Eşit,10588
Seafood,Carnarvon Tigers,62.5,50,62.5,Ortalamaya Eşit,10634
Seafood,Escargots de Bourgogne,13.25,6,13.25,Ortalamaya Eşit,10636
Seafood,Escargots de Bourgogne,13.25,12,13.25,Ortalamaya Eşit,10714
Seafood,Escargots de Bourgogne,13.25,12,13.25,Ortalamaya Eşit,10863
Seafood,Escargots de Bourgogne,13.25,15,10.6,Ortalamadan Fazla,10374
Seafood,Escargots de Bourgogne,13.25,15,13.25,Ortalamaya Eşit,10904
Seafood,Escargots de Bourgogne,13.25,15,13.25,Ortalamaya Eşit,10913
Seafood,Escargots de Bourgogne,13.25,20,13.25,Ortalamaya Eşit,10537
Seafood,Escargots de Bourgogne,13.25,30,10.6,Ortalamadan Fazla,10314
Seafood,Escargots de Bourgogne,13.25,30,10.6,Ortalamadan Fazla,10327
Seafood,Escargots de Bourgogne,13.25,30,13.25,Ortalamaya Eşit,10594
Seafood,Escargots de Bourgogne,13.25,30,13.25,Ortalamaya Eşit,10675
Seafood,Escargots de Bourgogne,13.25,30,13.25,Ortalamaya Eşit,10697
Seafood,Escargots de Bourgogne,13.25,30,13.25,Ortalamaya Eşit,10839
Seafood,Escargots de Bourgogne,13.25,30,13.25,Ortalamaya Eşit,10930
Seafood,Escargots de Bourgogne,13.25,40,13.25,Ortalamaya Eşit,11011
Seafood,Escargots de Bourgogne,13.25,49,13.25,Ortalamaya Eşit,10661
Seafood,Escargots de Bourgogne,13.25,60,13.25,Ortalamaya Eşit,10845
Seafood,Escargots de Bourgogne,13.25,80,10.6,Ortalamadan Fazla,10373
Seafood,Gravad lax,26,1,20.8,Ortalamadan Fazla,10259
Seafood,Gravad lax,26,8,26,Ortalamaya Eşit,10966
Seafood,Gravad lax,26,10,20.8,Ortalamadan Fazla,10408
Seafood,Gravad lax,26,18,26,Ortalamaya Eşit,10523
Seafood,Gravad lax,26,28,20.8,Ortalamadan Fazla,10337
Seafood,Gravad lax,26,60,26,Ortalamaya Eşit,10847
Seafood,Ikura,31,1,31,Ortalamaya Eşit,11077
Seafood,Ikura,31,2,31,Ortalamaya Eşit,10524
Seafood,Ikura,31,2,31,Ortalamaya Eşit,10676
Seafood,Ikura,31,5,31,Ortalamaya Eşit,10568
Seafood,Ikura,31,6,31,Ortalamaya Eşit,10775
Seafood,Ikura,31,10,31,Ortalamaya Eşit,10609
Seafood,Ikura,31,10,31,Ortalamaya Eşit,10785
Seafood,Ikura,31,10,31,Ortalamaya Eşit,10874
Seafood,Ikura,31,14,24.8,Ortalamadan Fazla,10449
Seafood,Ikura,31,15,24.8,Ortalamadan Fazla,10276
Seafood,Ikura,31,15,31,Ortalamaya Eşit,10827
Seafood,Ikura,31,16,24.8,Ortalamadan Fazla,10389
Seafood,Ikura,31,16,31,Ortalamaya Eşit,10519
Seafood,Ikura,31,16,31,Ortalamaya Eşit,10724
Seafood,Ikura,31,16,31,Ortalamaya Eşit,10841
Seafood,Ikura,31,18,31,Ortalamaya Eşit,10646
Seafood,Ikura,31,18,31,Ortalamaya Eşit,10688
Seafood,Ikura,31,18,31,Ortalamaya Eşit,10713
Seafood,Ikura,31,20,24.8,Ortalamadan Fazla,10450
Seafood,Ikura,31,20,24.8,Ortalamadan Fazla,10478
Seafood,Ikura,31,20,31,Ortalamaya Eşit,10685
Seafood,Ikura,31,20,31,Ortalamaya Eşit,10924
Seafood,Ikura,31,21,31,Ortalamaya Eşit,10715
Seafood,Ikura,31,24,24.8,Ortalamadan Fazla,10273
Seafood,Ikura,31,24,31,Ortalamaya Eşit,10664
Seafood,Ikura,31,24,31,Ortalamaya Eşit,11020
Seafood,Ikura,31,25,31,Ortalamaya Eşit,10946
Seafood,Ikura,31,30,24.8,Ortalamadan Fazla,10357
Seafood,Ikura,31,30,31,Ortalamaya Eşit,10949
Seafood,Ikura,31,36,31,Ortalamaya Eşit,10804
Seafood,Ikura,31,70,31,Ortalamaya Eşit,10612
Seafood,Ikura,31,70,31,Ortalamaya Eşit,10886
Seafood,Ikura,31,100,31,Ortalamaya Eşit,10854
Seafood,Inlagd Sill,19,5,15.2,Ortalamadan Fazla,10406
Seafood,Inlagd Sill,19,5,19,Ortalamaya Eşit,10708
Seafood,Inlagd Sill,19,6,15.2,Ortalamadan Fazla,10371
Seafood,Inlagd Sill,19,6,19,Ortalamaya Eşit,10687
Seafood,Inlagd Sill,19,6,19,Ortalamaya Eşit,10739
Seafood,Inlagd Sill,19,12,15.2,Ortalamadan Fazla,10313
Seafood,Inlagd Sill,19,15,19,Ortalamaya Eşit,10645
Seafood,Inlagd Sill,19,16,19,Ortalamaya Eşit,11016
Seafood,Inlagd Sill,19,18,19,Ortalamaya Eşit,11009
Seafood,Inlagd Sill,19,20,15.2,Ortalamadan Fazla,10337
Seafood,Inlagd Sill,19,20,15.2,Ortalamadan Fazla,10358
Seafood,Inlagd Sill,19,20,19,Ortalamaya Eşit,10756
Seafood,Inlagd Sill,19,20,19,Ortalamaya Eşit,10893
Seafood,Inlagd Sill,19,21,19,Ortalamaya Eşit,10610
Seafood,Inlagd Sill,19,25,15.2,Ortalamadan Fazla,10255
Seafood,Inlagd Sill,19,25,19,Ortalamaya Eşit,10563
Seafood,Inlagd Sill,19,25,19,Ortalamaya Eşit,10925
Seafood,Inlagd Sill,19,30,15.2,Ortalamadan Fazla,10270
Seafood,Inlagd Sill,19,30,19,Ortalamaya Eşit,10525
Seafood,Inlagd Sill,19,30,19,Ortalamaya Eşit,10527
Seafood,Inlagd Sill,19,30,19,Ortalamaya Eşit,10669
Seafood,Inlagd Sill,19,30,19,Ortalamaya Eşit,10784
Seafood,Inlagd Sill,19,30,19,Ortalamaya Eşit,10936
Seafood,Inlagd Sill,19,35,19,Ortalamaya Eşit,11032
Seafood,Inlagd Sill,19,40,15.2,Ortalamadan Fazla,10298
Seafood,Inlagd Sill,19,40,15.2,Ortalamadan Fazla,10342
Seafood,Inlagd Sill,19,40,19,Ortalamaya Eşit,10718
Seafood,Inlagd Sill,19,40,19,Ortalamaya Eşit,10984
Seafood,Inlagd Sill,19,50,19,Ortalamaya Eşit,10838
Seafood,Inlagd Sill,19,55,19,Ortalamaya Eşit,10612
Seafood,Inlagd Sill,19,60,19,Ortalamaya Eşit,10547
Seafood,Jack's New England Clam Chowder,9.65,3,9.65,Ortalamadan Az,11077
Seafood,Jack's New England Clam Chowder,9.65,4,9.65,Ortalamadan Az,10685
Seafood,Jack's New England Clam Chowder,9.65,4,9.65,Ortalamadan Az,10989
Seafood,Jack's New England Clam Chowder,9.65,5,9.65,Ortalamadan Az,10909
Seafood,Jack's New England Clam Chowder,9.65,6,9.65,Ortalamadan Az,10523
Seafood,Jack's New England Clam Chowder,9.65,6,9.65,Ortalamadan Az,10951
Seafood,Jack's New England Clam Chowder,9.65,6,9.65,Ortalamadan Az,10973
Seafood,Jack's New England Clam Chowder,9.65,8,7.7,Ortalamadan Fazla,10379
Seafood,Jack's New England Clam Chowder,9.65,9,9.65,Ortalamadan Az,10580
Seafood,Jack's New England Clam Chowder,9.65,9,9.65,Ortalamadan Az,11067
Seafood,Jack's New England Clam Chowder,9.65,10,7.7,Ortalamadan Fazla,10250
Seafood,Jack's New England Clam Chowder,9.65,10,7.7,Ortalamadan Fazla,10316
Seafood,Jack's New England Clam Chowder,9.65,10,9.65,Ortalamadan Az,10521
Seafood,Jack's New England Clam Chowder,9.65,10,9.65,Ortalamadan Az,10778
Seafood,Jack's New England Clam Chowder,9.65,12,7.7,Ortalamadan Fazla,10340
Seafood,Jack's New England Clam Chowder,9.65,12,9.65,Ortalamadan Az,10559
Seafood,Jack's New England Clam Chowder,9.65,12,9.65,Ortalamadan Az,10725
Seafood,Jack's New England Clam Chowder,9.65,12,9.65,Ortalamadan Az,10737
Seafood,Jack's New England Clam Chowder,9.65,12,9.65,Ortalamadan Az,10824
Seafood,Jack's New England Clam Chowder,9.65,12,9.65,Ortalamadan Az,11064
Seafood,Jack's New England Clam Chowder,9.65,13,7.7,Ortalamadan Fazla,10351
Seafood,Jack's New England Clam Chowder,9.65,14,9.65,Ortalamadan Az,10548
Seafood,Jack's New England Clam Chowder,9.65,14,9.65,Ortalamadan Az,10793
Seafood,Jack's New England Clam Chowder,9.65,14,9.65,Ortalamadan Az,10890
Seafood,Jack's New England Clam Chowder,9.65,16,7.7,Ortalamadan Fazla,10260
Seafood,Jack's New England Clam Chowder,9.65,20,7.7,Ortalamadan Fazla,10318
Seafood,Jack's New England Clam Chowder,9.65,20,7.7,Ortalamadan Fazla,10495
Seafood,Jack's New England Clam Chowder,9.65,20,9.65,Ortalamadan Az,10655
Seafood,Jack's New England Clam Chowder,9.65,20,9.65,Ortalamadan Az,10791
Seafood,Jack's New England Clam Chowder,9.65,20,9.65,Ortalamadan Az,10814
Seafood,Jack's New England Clam Chowder,9.65,20,9.65,Ortalamadan Az,10818
Seafood,Jack's New England Clam Chowder,9.65,20,9.65,Ortalamadan Az,10999
Seafood,Jack's New England Clam Chowder,9.65,24,9.65,Ortalamadan Az,10657
Seafood,Jack's New England Clam Chowder,9.65,24,9.65,Ortalamadan Az,10960
Seafood,Jack's New England Clam Chowder,9.65,25,7.7,Ortalamadan Fazla,10264
Seafood,Jack's New England Clam Chowder,9.65,25,7.7,Ortalamadan Fazla,10411
Seafood,Jack's New England Clam Chowder,9.65,28,9.65,Ortalamadan Az,11014
Seafood,Jack's New England Clam Chowder,9.65,30,7.7,Ortalamadan Fazla,10444
Seafood,Jack's New England Clam Chowder,9.65,30,9.65,Ortalamadan Az,10769
Seafood,Jack's New England Clam Chowder,9.65,30,9.65,Ortalamadan Az,10901
Seafood,Jack's New England Clam Chowder,9.65,30,9.65,Ortalamadan Az,11063
Seafood,Jack's New England Clam Chowder,9.65,35,9.65,Ortalamadan Az,10747
Seafood,Jack's New England Clam Chowder,9.65,35,9.65,Ortalamadan Az,10993
Seafood,Jack's New England Clam Chowder,9.65,40,9.65,Ortalamadan Az,11072
Seafood,Jack's New England Clam Chowder,9.65,42,9.65,Ortalamadan Az,10711
Seafood,Jack's New England Clam Chowder,9.65,80,9.65,Ortalamadan Az,10516
Seafood,Jack's New England Clam Chowder,9.65,120,9.65,Ortalamadan Az,10678
Seafood,Konbu,6,1,4.8,Ortalamadan Fazla,10462
Seafood,Konbu,6,2,4.8,Ortalamadan Fazla,10420
Seafood,Konbu,6,3,6,Ortalamaya Eşit,10832
Seafood,Konbu,6,4,6,Ortalamaya Eşit,10737
Seafood,Konbu,6,4,6,Ortalamaya Eşit,11077
Seafood,Konbu,6,5,6,Ortalamaya Eşit,10898
Seafood,Konbu,6,6,6,Ortalamaya Eşit,10746
Seafood,Konbu,6,6,6,Ortalamaya Eşit,10837
Seafood,Konbu,6,7,6,Ortalamaya Eşit,10810
Seafood,Konbu,6,7,6,Ortalamaya Eşit,11036
Seafood,Konbu,6,8,6,Ortalamaya Eşit,10539
Seafood,Konbu,6,8,6,Ortalamaya Eşit,10613
Seafood,Konbu,6,10,4.8,Ortalamadan Fazla,10276
Seafood,Konbu,6,10,4.8,Ortalamadan Fazla,10394
Seafood,Konbu,6,10,6,Ortalamaya Eşit,10508
Seafood,Konbu,6,10,6,Ortalamaya Eşit,10526
Seafood,Konbu,6,10,6,Ortalamaya Eşit,10829
Seafood,Konbu,6,10,6,Ortalamaya Eşit,10926
Seafood,Konbu,6,10,6,Ortalamaya Eşit,11071
Seafood,Konbu,6,12,4.8,Ortalamadan Fazla,10325
Seafood,Konbu,6,13,6,Ortalamaya Eşit,10633
Seafood,Konbu,6,15,6,Ortalamaya Eşit,10943
Seafood,Konbu,6,18,4.8,Ortalamadan Fazla,10391
Seafood,Konbu,6,20,4.8,Ortalamadan Fazla,10291
Seafood,Konbu,6,20,4.8,Ortalamadan Fazla,10383
Seafood,Konbu,6,20,6,Ortalamaya Eşit,10799
Seafood,Konbu,6,20,6,Ortalamaya Eşit,10938
Seafood,Konbu,6,20,6,Ortalamaya Eşit,10940
Seafood,Konbu,6,20,6,Ortalamaya Eşit,10945
Seafood,Konbu,6,20,6,Ortalamaya Eşit,11025
Seafood,Konbu,6,28,6,Ortalamaya Eşit,10894
Seafood,Konbu,6,30,6,Ortalamaya Eşit,11059
Seafood,Konbu,6,40,6,Ortalamaya Eşit,10903
Seafood,Konbu,6,42,6,Ortalamaya Eşit,10931
Seafood,Konbu,6,56,6,Ortalamaya Eşit,11002
Seafood,Konbu,6,60,6,Ortalamaya Eşit,10601
Seafood,Konbu,6,65,6,Ortalamaya Eşit,10854
Seafood,Konbu,6,77,6,Ortalamaya Eşit,10962
Seafood,Konbu,6,80,6,Ortalamaya Eşit,11031
Seafood,Konbu,6,84,6,Ortalamaya Eşit,10983
Seafood,Nord-Ost Matjeshering,25.89,1,25.89,Ortalamadan Az,10917
Seafood,Nord-Ost Matjeshering,25.89,2,25.89,Ortalamadan Az,10652
Seafood,Nord-Ost Matjeshering,25.89,3,25.89,Ortalamadan Az,10719
Seafood,Nord-Ost Matjeshering,25.89,4,25.89,Ortalamadan Az,11065
Seafood,Nord-Ost Matjeshering,25.89,6,20.7,Ortalamadan Fazla,10282
Seafood,Nord-Ost Matjeshering,25.89,8,20.7,Ortalamadan Fazla,10329
Seafood,Nord-Ost Matjeshering,25.89,8,20.7,Ortalamadan Fazla,10468
Seafood,Nord-Ost Matjeshering,25.89,10,20.7,Ortalamadan Fazla,10306
Seafood,Nord-Ost Matjeshering,25.89,10,25.89,Ortalamadan Az,10524
Seafood,Nord-Ost Matjeshering,25.89,10,25.89,Ortalamadan Az,10534
Seafood,Nord-Ost Matjeshering,25.89,15,20.7,Ortalamadan Fazla,10338
Seafood,Nord-Ost Matjeshering,25.89,15,25.89,Ortalamadan Az,10532
Seafood,Nord-Ost Matjeshering,25.89,15,25.89,Ortalamadan Az,10728
Seafood,Nord-Ost Matjeshering,25.89,15,25.89,Ortalamadan Az,10734
Seafood,Nord-Ost Matjeshering,25.89,15,25.89,Ortalamadan Az,10786
Seafood,Nord-Ost Matjeshering,25.89,15,25.89,Ortalamadan Az,10891
Seafood,Nord-Ost Matjeshering,25.89,15,25.89,Ortalamadan Az,11015
Seafood,Nord-Ost Matjeshering,25.89,18,20.7,Ortalamadan Fazla,10380
Seafood,Nord-Ost Matjeshering,25.89,18,20.7,Ortalamadan Fazla,10401
Seafood,Nord-Ost Matjeshering,25.89,20,25.89,Ortalamadan Az,10522
